,Word,CEFR
9493,revile,C2
9492,deprecatingly,C2
9491,deprecate,C2
9490,depraved,C2
9489,depravity,C2
9488,infallibility,C2
9487,infallible,C2
9486,infallibly,C2
9550,malicious,C2
9551,maliciously,C2
9552,cinematography,C2
9553,cinematographer,C2
9616,romper,C2
9615,romp,C2
9614,impeccably,C2
9613,impeccable,C2
9612,brimstone,C2
9611,flightiness,C2
9610,flighty,C2
9609,rhetorically,C2
9617,meticulous,C2
9608,rhetorical,C2
9606,sterility,C2
9603,edification,C2
9602,edify,C2
9601,averse,C2
9600,plutocrat,C2
9599,opulently,C2
9607,rhetoric,C2
9618,meticulously,C2
9619,ingratiate,C2
9620,ingratiating,C2
9639,conglomerate,C2
9638,buccaneer,C2
9636,dampen,C2
9635,angularity,C2
9634,angular,C2
9631,epoxy,C2
9630,mottled,C2
9629,sandwiched,C2
9628,quiver,C2
9625,swivel,C2
9624,cull,C2
9623,hull,C2
9622,shimmer,C2
9621,ingratiatingly,C2
9598,opulence,C2
9463,opacity,C2
9597,opulent,C2
9595,fete,C2
9571,attrition,C2
9570,axiomatic,C2
9569,axiom,C2
9568,haughtily,C2
9567,haughty,C2
9566,consternation,C2
9565,gravitationally,C2
9564,gravitational,C2
9572,enduringly,C2
9563,gravitate,C2
9561,snobbery,C2
9560,impressionistically,C2
9559,impressionistic,C2
9558,turret,C2
9557,diligently,C2
9554,maverick,C2
9562,parochial,C2
9573,reissue,C2
9575,sulphuric,C2
9594,consignment,C2
9593,consign,C2
9592,rickety,C2
9591,prise,C2
9590,ingrate,C2
9589,dribble,C2
9586,crony,C2
9585,proscription,C2
9584,proscribe,C2
9583,adhesion,C2
9582,adhere,C2
9581,solitude,C2
9580,solitariness,C2
9579,solitary,C2
9577,moor,C2
9596,dole out,C2
9281,inducement,C2
9459,perverse,C2
9345,choreography,C2
9344,venomously,C2
9343,venomous,C2
9342,posterity,C2
9341,munificence,C2
9340,emolument,C2
9339,engender,C2
9338,deviantly,C2
9346,choreographical,C2
9337,deviant,C2
9335,taste-maker,C2
9334,indolence,C2
9333,indolently,C2
9332,indolent,C2
9331,provincial,C2
9330,blurb,C2
9329,wayward,C2
9347,archetype,C2
9349,dissension,C2
9367,meteorological,C2
9366,meteorology,C2
9365,melancholy,C2
9361,magpie,C2
9360,melodiously,C2
9348,archetypal,C2
9359,melodious,C2
9357,angsty,C2
9356,angst,C2
9355,hitherto,C2
9353,adept,C2
9351,exaltedly,C2
9350,exalted,C2
9358,drabness,C2
9326,catastrophically,C2
9324,hapless,C2
9300,recuperate,C2
9299,beneficiary,C2
9297,interlude,C2
9296,cosmic,C2
9295,caffeinate,C2
9294,electrode,C2
9293,flagging,C2
9301,recuperation,C2
9292,proposition,C2
9290,rebound,C2
9289,equilibrium,C2
9288,chronologically,C2
9286,chronology,C2
9285,conduit,C2
9302,recuperative,C2
9303,cultish,C2
9304,seismic,C2
9323,imperceptibly,C2
9322,imperceptible,C2
9321,floodgates,C2
9319,proprietorial,C2
9318,proprietary,C2
9317,demystification,C2
9316,demystify,C2
9315,procedural,C2
9313,qualitative,C2
9312,protrusion,C2
9311,protrude,C2
9310,unnervingly,C2
9309,unnerving,C2
9308,unnerve,C2
9307,slither,C2
9306,irrevocable,C2
9305,irrevocably,C2
9368,brink,C2
9369,unsurpassed,C2
9370,loiter,C2
9371,topple,C2
9435,idiomatically,C2
9434,idiomatic,C2
9433,idiosyncratic,C2
9432,idiosyncrasy,C2
9431,austerity,C2
9430,austerely,C2
9429,austere,C2
9428,nigh,C2
9436,kinetic,C2
9427,calamitously,C2
9425,calamity,C2
9424,menacingly,C2
9423,menacing,C2
9422,menace,C2
9421,undemonstratively,C2
9420,undemonstrative,C2
9418,interlocking,C2
9426,calamitous,C2
9437,kinetically,C2
9438,unmediated,C2
9439,mediate,C2
9458,interrogatively,C2
9457,interrogative,C2
9456,interrogation,C2
9455,interrogate,C2
9454,detract,C2
9453,parameter,C2
9452,antithetical,C2
9451,antithesis,C2
9450,curator,C2
9449,curate,C2
9448,dubiously,C2
9447,mediocrity,C2
9446,mundanity,C2
9445,exorcist,C2
9444,exorcism,C2
9443,figuratively,C2
9441,unharried,C2
9440,mediation,C2
9417,ostensibly,C2
9460,perversity,C2
9416,ostensible,C2
9414,wane,C2
9389,soliloquize,C2
9388,solipsism,C2
9386,bereftly,C2
9385,bereft,C2
9384,mangle,C2
9383,dissemble,C2
9382,dissemination,C2
9390,mutinous,C2
9381,disseminate,C2
9379,splinter,C2
9378,anonymity,C2
9377,clinch,C2
9375,merit,C2
9373,intrinsically,C2
9372,intrinsic,C2
9380,reproach,C2
9391,mutinously,C2
9392,prissy,C2
9393,reptilian,C2
9412,ebb,C2
9411,vicinity,C2
9410,lassitude,C2
9409,ponderously,C2
9408,ponderous,C2
9407,wallow,C2
9406,stultifyingly,C2
9405,stultify,C2
9404,mesmeric,C2
9403,nonchalantly,C2
9402,nonchalant,C2
9401,recumbent,C2
9400,incumbent,C2
9397,homestead,C2
9396,contagion,C2
9395,undiminishing,C2
9394,diminish,C2
9415,antediluvian,C2
10368,tranquilise,C2
